Scheduled Arrival Time,minutes_early,line_ref,direction_ref,stop_point_ref,time,late bin,line_encoded,direction_encoded,stop_encoded,time_encoded,late_class
2019-07-24 17:45:54-07:00,-4.533333333333333,7,Outbound,15759,17.8,0-5 min late,3,1,337,178,3
2019-07-24 17:51:00-07:00,0.5666666666666667,N,Inbound,15225,17.8,ontime or early,5,0,182,178,4
2019-07-24 17:51:44-07:00,1.2333333333333334,38,Inbound,14256,17.8,ontime or early,2,0,62,178,4
2019-07-24 17:48:37-07:00,-1.8833333333333333,M,Inbound,16225,17.8,0-5 min late,4,0,376,178,3
2019-07-24 17:50:30-07:00,-0.016666666666666666,7,Inbound,15762,17.8,0-5 min late,3,0,339,178,3
2019-07-24 17:48:42-07:00,-1.85,7,Inbound,13431,17.8,0-5 min late,3,0,14,178,3
2019-07-24 17:42:00-07:00,-8.583333333333334,38,Outbound,15684,17.7,5-10 min late,2,1,310,177,2
2019-07-24 17:49:43-07:00,-0.9166666666666666,M,Inbound,16265,17.8,0-5 min late,4,0,381,178,3
2019-07-24 17:45:58-07:00,-4.716666666666667,N,Outbound,16994,17.8,0-5 min late,5,1,427,178,3
2019-07-24 17:47:45-07:00,-2.95,M,Inbound,16172,17.8,0-5 min late,4,0,368,178,3
2019-07-24 17:44:24-07:00,-6.433333333333334,2,Outbound,16595,17.7,5-10 min late,1,1,402,177,2
2019-07-24 17:24:32-07:00,-26.533333333333335,N,Inbound,15727,17.4,more than 20 min late,5,0,318,174,0
2019-07-24 17:51:55-07:00,0.8,2,Inbound,16126,17.8,ontime or early,1,0,365,178,4
2019-07-24 17:49:25-07:00,-1.8,7,Inbound,13430,17.8,0-5 min late,3,0,13,178,3
2019-07-24 17:57:48-07:00,-2.3,M,Inbound,16220,18.0,0-5 min late,4,0,373,180,3
2019-07-24 18:02:09-07:00,2.033333333333333,14,Inbound,15582,18.0,ontime or early,0,0,252,180,4
2019-07-24 17:58:45-07:00,-1.4,14,Outbound,15554,18.0,0-5 min late,0,1,234,180,3
2019-07-24 18:03:11-07:00,3.0166666666666666,14,Outbound,15540,18.0,ontime or early,0,1,222,180,4
2019-07-24 17:58:14-07:00,-1.9333333333333333,7,Inbound,15303,18.0,0-5 min late,3,0,195,180,3
2019-07-24 17:13:00-07:00,-47.166666666666664,7,Outbound,15764,17.2,more than 20 min late,3,1,341,172,0
2019-07-24 18:00:59-07:00,0.7833333333333333,38,Inbound,14294,18.0,ontime or early,2,0,96,180,4
2019-07-24 17:57:00-07:00,-3.2333333333333334,38,Outbound,15684,18.0,0-5 min late,2,1,310,180,3
2019-07-24 18:01:32-07:00,1.3,7,Outbound,15296,18.0,ontime or early,3,1,188,180,4
2019-07-24 18:02:15-07:00,1.9833333333333334,14,Inbound,15577,18.0,ontime or early,0,0,248,180,4
2019-07-24 17:56:07-07:00,-4.15,2,Inbound,16021,17.9,0-5 min late,1,0,356,179,3
2019-07-24 18:02:23-07:00,2.1166666666666667,M,Outbound,16259,18.0,ontime or early,4,1,379,180,4
2019-07-24 17:54:54-07:00,-5.383333333333334,38,Outbound,14292,17.9,5-10 min late,2,1,94,179,2
2019-07-24 17:42:08-07:00,-18.15,N,Outbound,15123,17.7,10-20 min late,5,1,152,177,1
2019-07-24 18:03:03-07:00,2.7333333333333334,N,Inbound,13911,18.0,ontime or early,5,0,46,180,4
2019-07-24 18:01:54-07:00,1.5666666666666667,38,Inbound,15810,18.0,ontime or early,2,0,343,180,4
2019-07-24 17:54:21-07:00,-6.033333333333333,M,Outbound,16268,17.9,5-10 min late,4,1,383,179,2
2019-07-24 17:59:21-07:00,-1.05,14,Inbound,15608,18.0,0-5 min late,0,0,275,180,3
2019-07-24 18:00:05-07:00,-0.31666666666666665,14,Outbound,15835,18.0,0-5 min late,0,1,349,180,3
2019-07-24 17:53:18-07:00,-7.116666666666666,2,Outbound,16599,17.9,5-10 min late,1,1,406,179,2
2019-07-24 18:02:28-07:00,2.033333333333333,2,Inbound,14041,18.0,ontime or early,1,0,53,180,4
2019-07-24 17:56:30-07:00,-3.933333333333333,7,Outbound,13444,17.9,0-5 min late,3,1,18,179,3
2019-07-24 17:59:08-07:00,-1.3166666666666667,38,Inbound,14258,18.0,0-5 min late,2,0,64,180,3
2019-07-24 18:03:00-07:00,2.533333333333333,2,Inbound,16024,18.0,ontime or early,1,0,359,180,4
2019-07-24 17:49:37-07:00,-10.866666666666667,38,Outbound,14300,17.8,10-20 min late,2,1,99,178,1
2019-07-24 18:00:30-07:00,-0.016666666666666666,7,Inbound,15762,18.0,0-5 min late,3,0,339,180,3
2019-07-24 17:59:42-07:00,-0.9,7,Inbound,13431,18.0,0-5 min late,3,0,14,180,3
2019-07-24 17:55:25-07:00,-5.183333333333334,N,Inbound,15214,17.9,5-10 min late,5,0,175,179,2
2019-07-24 17:52:23-07:00,-8.233333333333333,2,Outbound,14045,17.9,5-10 min late,1,1,57,179,2
2019-07-24 17:58:15-07:00,-2.4166666666666665,M,Inbound,16224,18.0,0-5 min late,4,0,375,180,3
2019-07-24 17:50:41-07:00,-10.033333333333333,2,Outbound,16609,17.8,10-20 min late,1,1,416,178,1
2019-07-24 17:58:00-07:00,-2.783333333333333,N,Outbound,17217,18.0,0-5 min late,5,1,441,180,3
2019-07-24 18:01:15-07:00,0.3333333333333333,N,Inbound,15216,18.0,ontime or early,5,0,177,180,4
2019-07-24 18:03:19-07:00,2.25,M,Outbound,16266,18.0,ontime or early,4,1,382,180,4
2019-07-24 18:03:20-07:00,2.1666666666666665,N,Outbound,15211,18.0,ontime or early,5,1,172,180,4
2019-07-24 17:56:39-07:00,-4.55,M,Inbound,15730,17.9,0-5 min late,4,0,320,179,3
2019-07-24 18:11:16-07:00,1.2333333333333334,7,Outbound,15695,18.2,ontime or early,3,1,315,182,4
2019-07-24 18:08:15-07:00,-1.85,14,Outbound,15626,18.1,0-5 min late,0,1,288,181,3
2019-07-24 18:11:36-07:00,1.5,14,Outbound,15532,18.2,ontime or early,0,1,214,182,4
2019-07-24 18:12:00-07:00,1.9,38,Inbound,14756,18.2,ontime or early,2,0,116,182,4
2019-07-24 18:04:41-07:00,-5.416666666666667,N,Outbound,15193,18.1,5-10 min late,5,1,154,181,2
2019-07-24 18:12:00-07:00,1.8833333333333333,14,Outbound,15566,18.2,ontime or early,0,1,240,182,4
2019-07-24 18:09:20-07:00,-0.8,38,Outbound,15689,18.2,0-5 min late,2,1,311,182,3
2019-07-24 18:11:20-07:00,1.1666666666666667,2,Inbound,16605,18.2,ontime or early,1,0,412,182,4
2019-07-24 17:29:30-07:00,-40.766666666666666,7,Inbound,15762,17.5,more than 20 min late,3,0,339,175,0
2019-07-24 18:19:00-07:00,8.716666666666667,7,Inbound,15638,18.3,ontime or early,3,0,291,183,4
2019-07-24 18:13:06-07:00,2.783333333333333,7,Outbound,13447,18.2,ontime or early,3,1,21,182,4
2019-07-24 18:04:37-07:00,-5.75,38,Outbound,14300,18.1,5-10 min late,2,1,99,181,2
2019-07-24 18:11:16-07:00,0.8833333333333333,7,Inbound,13428,18.2,ontime or early,3,0,11,182,4
2019-07-24 18:05:48-07:00,-4.65,14,Inbound,15546,18.1,0-5 min late,0,0,228,181,3
2019-07-24 18:16:38-07:00,6.066666666666666,N,Inbound,17318,18.3,ontime or early,5,0,447,183,4
2019-07-24 18:06:00-07:00,-4.616666666666666,7,Outbound,14957,18.1,0-5 min late,3,1,141,181,3
2019-07-24 18:12:00-07:00,1.3666666666666667,14,Inbound,15571,18.2,ontime or early,0,0,243,182,4
2019-07-24 18:08:00-07:00,-2.6333333333333333,N,Inbound,14506,18.1,0-5 min late,5,0,107,181,3
2019-07-24 18:11:43-07:00,1.05,M,Inbound,16898,18.2,ontime or early,4,0,423,182,4
2019-07-24 18:12:05-07:00,1.4,38,Inbound,14764,18.2,ontime or early,2,0,123,182,4
2019-07-24 17:55:27-07:00,-15.233333333333333,M,Outbound,16995,17.9,10-20 min late,4,1,428,179,1
2019-07-24 18:09:09-07:00,-1.5666666666666667,14,Inbound,15582,18.2,0-5 min late,0,0,252,182,3
2019-07-24 18:01:41-07:00,-9.033333333333333,38,Outbound,14760,18.0,5-10 min late,2,1,119,180,2
2019-07-24 18:01:03-07:00,-9.7,2,Outbound,13852,18.0,5-10 min late,1,1,37,180,2
2019-07-24 18:06:16-07:00,-4.516666666666667,2,Inbound,16019,18.1,0-5 min late,1,0,354,181,3
2019-07-24 18:14:57-07:00,4.166666666666667,2,Inbound,16018,18.2,ontime or early,1,0,353,182,4
2019-07-24 18:05:43-07:00,-5.1,N,Outbound,16994,18.1,5-10 min late,5,1,427,181,2
2019-07-24 18:01:20-07:00,-9.5,2,Outbound,16597,18.0,5-10 min late,1,1,404,180,2
2019-07-24 18:09:01-07:00,-1.8333333333333333,2,Outbound,16595,18.2,0-5 min late,1,1,402,182,3
2019-07-24 18:09:59-07:00,-0.8833333333333333,38,Inbound,14294,18.2,0-5 min late,2,0,96,182,3
2019-07-24 18:00:21-07:00,-10.55,N,Inbound,15208,18.0,10-20 min late,5,0,169,180,1
2019-07-24 18:06:49-07:00,-4.083333333333333,N,Outbound,13914,18.1,0-5 min late,5,1,49,181,3
2019-07-24 18:07:39-07:00,-3.4,M,Inbound,15730,18.1,0-5 min late,4,0,320,181,3
2019-07-24 18:04:00-07:00,-7.766666666666667,M,Outbound,16739,18.1,5-10 min late,4,1,421,181,2
2019-07-24 17:57:38-07:00,-15.033333333333333,M,Outbound,16997,18.0,10-20 min late,4,1,430,180,1
2019-07-24 18:24:00-07:00,-16.0,M,Outbound,13358,18.4,10-20 min late,4,1,2,184,1
2019-07-24 18:39:57-07:00,-0.06666666666666667,N,Inbound,15201,18.6,0-5 min late,5,0,162,186,3
2019-07-24 18:32:06-07:00,-7.916666666666667,N,Inbound,13212,18.5,5-10 min late,5,0,1,185,2
2019-07-24 18:32:00-07:00,-8.033333333333333,N,Outbound,17219,18.5,5-10 min late,5,1,442,185,2
2019-07-24 18:41:37-07:00,1.5666666666666667,38,Outbound,14300,18.7,ontime or early,2,1,99,187,4
2019-07-24 18:38:00-07:00,-2.066666666666667,14,Outbound,15552,18.6,0-5 min late,0,1,232,186,3
2019-07-24 18:38:57-07:00,-1.2333333333333334,2,Outbound,16596,18.6,0-5 min late,1,1,403,186,3
2019-07-24 18:40:49-07:00,0.5833333333333334,38,Inbound,14258,18.7,ontime or early,2,0,64,187,4
2019-07-24 18:41:00-07:00,0.7333333333333333,14,Inbound,15565,18.7,ontime or early,0,0,239,187,4
2019-07-24 18:37:59-07:00,-2.283333333333333,14,Inbound,15605,18.6,0-5 min late,0,0,273,186,3
2019-07-24 18:38:56-07:00,-1.3333333333333333,N,Inbound,15214,18.6,0-5 min late,5,0,175,186,3
2019-07-24 18:40:00-07:00,-0.2833333333333333,14,Inbound,15544,18.7,0-5 min late,0,0,226,187,3
2019-07-24 18:37:19-07:00,-2.9833333333333334,2,Outbound,16589,18.6,0-5 min late,1,1,396,186,3
2019-07-24 18:42:00-07:00,1.6833333333333333,7,Outbound,15309,18.7,ontime or early,3,1,200,187,4
2019-07-24 18:31:39-07:00,-8.716666666666667,M,Inbound,13361,18.5,5-10 min late,4,0,3,185,2
2019-07-24 18:37:54-07:00,-2.5,38,Outbound,14292,18.6,0-5 min late,2,1,94,186,3
2019-07-24 18:36:11-07:00,-4.383333333333334,38,Outbound,14269,18.6,0-5 min late,2,1,75,186,3
2019-07-24 18:51:22-07:00,10.783333333333333,N,Outbound,15203,18.8,ontime or early,5,1,164,188,4
2019-07-24 18:39:01-07:00,-1.5833333333333333,2,Outbound,16595,18.6,0-5 min late,1,1,402,186,3
2019-07-24 18:40:24-07:00,-0.21666666666666667,38,Inbound,14291,18.7,0-5 min late,2,0,93,187,3
2019-07-24 18:35:30-07:00,-5.133333333333334,7,Outbound,13444,18.6,5-10 min late,3,1,18,186,2
2019-07-24 18:40:40-07:00,-0.016666666666666666,7,Inbound,13429,18.7,0-5 min late,3,0,12,187,3
2019-07-24 18:40:54-07:00,0.1,38,Inbound,14270,18.7,ontime or early,2,0,76,187,4
2019-07-24 18:44:00-07:00,3.1,14,Outbound,15602,18.7,ontime or early,0,1,271,187,4
2019-07-24 18:43:00-07:00,2.1,7,Inbound,15692,18.7,ontime or early,3,0,312,187,4
2019-07-24 17:56:24-07:00,-44.53333333333333,N,Outbound,17252,17.9,more than 20 min late,5,1,444,179,0
2019-07-24 18:41:26-07:00,0.48333333333333334,7,Inbound,15644,18.7,ontime or early,3,0,295,187,4
2019-07-24 18:43:00-07:00,2.0166666666666666,14,Outbound,15572,18.7,ontime or early,0,1,244,187,4
2019-07-24 18:36:42-07:00,-4.333333333333333,7,Outbound,14950,18.6,0-5 min late,3,1,135,186,3
2019-07-24 18:33:15-07:00,-7.8,M,Inbound,16898,18.6,5-10 min late,4,0,423,186,2
2019-07-24 18:36:00-07:00,-5.066666666666666,2,Inbound,16592,18.6,5-10 min late,1,0,399,186,2
2019-07-24 18:40:14-07:00,-1.0166666666666666,2,Inbound,16022,18.7,0-5 min late,1,0,357,187,3
2019-07-24 18:42:38-07:00,0.8666666666666667,M,Outbound,16997,18.7,ontime or early,4,1,430,187,4
2019-07-24 18:44:00-07:00,1.95,M,Outbound,16503,18.7,ontime or early,4,1,391,187,4
2019-07-24 18:34:00-07:00,-8.166666666666666,M,Inbound,17065,18.6,5-10 min late,4,0,433,186,2
2019-07-24 18:41:17-07:00,-0.9666666666666667,2,Inbound,16125,18.7,0-5 min late,1,0,364,187,3
2019-07-24 18:47:14-07:00,-2.783333333333333,14,Outbound,15836,18.8,0-5 min late,0,1,350,188,3
2019-07-24 18:44:39-07:00,-5.366666666666666,N,Outbound,15215,18.7,5-10 min late,5,1,176,187,2
2019-07-24 18:45:00-07:00,-5.083333333333333,14,Outbound,15566,18.8,5-10 min late,0,1,240,188,2
2019-07-24 18:54:34-07:00,4.45,14,Inbound,15537,18.9,ontime or early,0,0,219,189,4
2019-07-24 18:48:00-07:00,-2.15,14,Inbound,15565,18.8,0-5 min late,0,0,239,188,3
2019-07-24 18:50:00-07:00,-0.16666666666666666,14,Inbound,15571,18.8,0-5 min late,0,0,243,188,3
2019-07-24 18:44:35-07:00,-5.583333333333333,N,Inbound,17318,18.7,5-10 min late,5,0,447,187,2
2019-07-24 19:01:00-07:00,10.8,N,Outbound,17219,19.0,ontime or early,5,1,442,190,4
2019-07-24 18:33:00-07:00,-17.216666666666665,M,Outbound,13719,18.6,10-20 min late,4,1,35,186,1
2019-07-24 18:50:12-07:00,-0.05,7,Inbound,15646,18.8,0-5 min late,3,0,296,188,3
2019-07-24 18:45:49-07:00,-4.5,7,Outbound,15763,18.8,0-5 min late,3,1,340,188,3
2019-07-24 18:30:26-07:00,-19.9,38,Outbound,14273,18.5,10-20 min late,2,1,79,185,1
2019-07-24 18:43:15-07:00,-7.1,7,Outbound,16483,18.7,5-10 min late,3,1,388,187,2
2019-07-24 18:49:00-07:00,-1.4,14,Outbound,15592,18.8,0-5 min late,0,1,261,188,3
2019-07-24 18:48:46-07:00,-1.6333333333333333,M,Inbound,17111,18.8,0-5 min late,4,0,436,188,3
2019-07-24 18:50:58-07:00,0.55,M,Outbound,17125,18.8,ontime or early,4,1,437,188,4
2019-07-24 18:55:07-07:00,4.633333333333334,38,Outbound,14255,18.9,ontime or early,2,1,61,189,4
2019-07-24 18:47:41-07:00,-2.816666666666667,2,Outbound,15669,18.8,0-5 min late,1,1,305,188,3
2019-07-24 18:53:30-07:00,2.9833333333333334,7,Outbound,15753,18.9,ontime or early,3,1,331,189,4
2019-07-24 18:51:03-07:00,0.5166666666666667,N,Inbound,15220,18.8,ontime or early,5,0,179,188,4
2019-07-24 18:52:19-07:00,1.75,38,Inbound,14266,18.9,ontime or early,2,0,72,189,4
2019-07-24 18:47:04-07:00,-3.5166666666666666,2,Outbound,16599,18.8,0-5 min late,1,1,406,188,3
2019-07-24 18:42:00-07:00,-8.65,M,Inbound,15728,18.7,5-10 min late,4,0,319,187,2
2019-07-24 18:51:00-07:00,0.3333333333333333,M,Outbound,13358,18.8,ontime or early,4,1,2,188,4
2019-07-24 18:49:41-07:00,-1.0333333333333334,38,Inbound,16425,18.8,0-5 min late,2,0,385,188,3
2019-07-24 18:51:30-07:00,0.7666666666666667,38,Inbound,14761,18.8,ontime or early,2,0,120,188,4
2019-07-24 18:47:28-07:00,-3.3,2,Inbound,16127,18.8,0-5 min late,1,0,366,188,3
2019-07-24 18:50:02-07:00,-0.7833333333333333,7,Inbound,14720,18.8,0-5 min late,3,0,113,188,3
2019-07-24 18:52:00-07:00,1.15,N,Inbound,13913,18.9,ontime or early,5,0,48,189,4
2019-07-24 18:50:51-07:00,-0.03333333333333333,2,Outbound,16602,18.8,0-5 min late,1,1,409,188,3
2019-07-24 18:51:14-07:00,0.35,N,Outbound,17252,18.8,ontime or early,5,1,444,188,4
2019-07-24 18:52:13-07:00,1.25,38,Outbound,14302,18.9,ontime or early,2,1,101,189,4
2019-07-24 18:49:43-07:00,-1.5333333333333334,M,Inbound,16265,18.8,0-5 min late,4,0,381,188,3
2019-07-24 18:50:41-07:00,-0.9,7,Inbound,16478,18.8,0-5 min late,3,0,387,188,3
2019-07-24 18:48:20-07:00,-3.3,2,Inbound,16023,18.8,0-5 min late,1,0,358,188,3
2019-07-24 18:47:26-07:00,-4.816666666666666,2,Inbound,15658,18.8,0-5 min late,1,0,304,188,3
2019-07-24 18:57:31-07:00,-2.5,14,Inbound,15586,19.0,0-5 min late,0,0,256,190,3
2019-07-24 19:00:02-07:00,0.016666666666666666,7,Outbound,15300,19.0,ontime or early,3,1,192,190,4
2019-07-24 18:57:31-07:00,-2.5166666666666666,14,Outbound,15588,19.0,0-5 min late,0,1,257,190,3
2019-07-24 19:00:18-07:00,0.23333333333333334,38,Inbound,14256,19.0,ontime or early,2,0,62,190,4
2019-07-24 18:58:22-07:00,-1.7333333333333334,14,Outbound,15548,19.0,0-5 min late,0,1,230,190,3
2019-07-24 18:59:13-07:00,-0.8833333333333333,38,Inbound,14765,19.0,0-5 min late,2,0,124,190,3
2019-07-24 18:58:56-07:00,-1.1666666666666667,N,Inbound,15214,19.0,0-5 min late,5,0,175,190,3
2019-07-24 18:16:07-07:00,-44.016666666666666,7,Inbound,15649,18.3,more than 20 min late,3,0,298,183,0
2019-07-24 19:01:57-07:00,1.8166666666666667,N,Inbound,15201,19.0,ontime or early,5,0,162,190,4
2019-07-24 19:02:17-07:00,2.1,38,Outbound,17854,19.0,ontime or early,2,1,453,190,4
2019-07-24 19:01:00-07:00,0.7666666666666667,M,Outbound,16503,19.0,ontime or early,4,1,391,190,4
2019-07-24 19:00:52-07:00,0.6166666666666667,14,Inbound,17129,19.0,ontime or early,0,0,438,190,4
2019-07-24 19:03:02-07:00,2.783333333333333,14,Outbound,15619,19.0,ontime or early,0,1,282,190,4
2019-07-24 18:59:54-07:00,-0.35,38,Inbound,15810,19.0,0-5 min late,2,0,343,190,3
2019-07-24 19:00:00-07:00,-0.26666666666666666,M,Outbound,13358,19.0,0-5 min late,4,1,2,190,3
2019-07-24 18:58:02-07:00,-2.25,7,Inbound,15754,19.0,0-5 min late,3,0,332,190,3
2019-07-24 18:53:42-07:00,-6.65,7,Outbound,15310,18.9,5-10 min late,3,1,201,189,2
2019-07-24 18:53:41-07:00,-6.683333333333334,2,Inbound,16590,18.9,5-10 min late,1,0,397,189,2
2019-07-24 18:57:41-07:00,-2.716666666666667,2,Outbound,13896,19.0,0-5 min late,1,1,43,190,3
2019-07-24 19:01:39-07:00,1.25,7,Inbound,13089,19.0,ontime or early,3,0,0,190,4
2019-07-24 19:04:00-07:00,3.6,N,Inbound,16992,19.1,ontime or early,5,0,425,191,4
2019-07-24 19:03:03-07:00,2.6166666666666667,14,Inbound,17945,19.0,ontime or early,0,0,455,190,4
2019-07-24 19:01:14-07:00,0.7833333333333333,M,Outbound,16226,19.0,ontime or early,4,1,377,190,4
2019-07-24 18:58:22-07:00,-2.1333333333333333,N,Outbound,15195,19.0,0-5 min late,5,1,156,190,3
2019-07-24 19:00:47-07:00,0.25,2,Inbound,14044,19.0,ontime or early,1,0,56,190,4
2019-07-24 18:55:46-07:00,-4.783333333333333,2,Inbound,15638,18.9,0-5 min late,1,0,291,189,3
2019-07-24 19:00:47-07:00,0.18333333333333332,7,Outbound,15302,19.0,ontime or early,3,1,194,190,4
2019-07-24 19:00:27-07:00,-0.25,N,Outbound,16995,19.0,0-5 min late,5,1,428,190,3
2019-07-24 19:00:27-07:00,-0.25,N,Outbound,16995,19.0,0-5 min late,5,1,428,190,3
2019-07-24 18:55:00-07:00,-5.733333333333333,M,Inbound,15419,18.9,5-10 min late,4,0,208,189,2
2019-07-24 19:00:46-07:00,-0.06666666666666667,M,Inbound,17111,19.0,0-5 min late,4,0,436,190,3
2019-07-24 19:04:36-07:00,3.7,38,Outbound,14269,19.1,ontime or early,2,1,75,191,4
2019-07-24 18:49:10-07:00,-11.766666666666667,2,Outbound,15671,18.8,10-20 min late,1,1,306,188,1
2019-07-24 19:12:57-07:00,2.95,7,Outbound,15747,19.2,ontime or early,3,1,327,192,4
2019-07-24 19:11:31-07:00,1.4666666666666666,38,Outbound,13566,19.2,ontime or early,2,1,26,192,4
2019-07-24 19:10:00-07:00,-0.06666666666666667,14,Outbound,15545,19.2,0-5 min late,0,1,227,192,3
2019-07-24 19:04:00-07:00,-6.066666666666666,7,Outbound,15764,19.1,5-10 min late,3,1,341,191,2
2019-07-24 19:09:50-07:00,-0.25,14,Inbound,15610,19.2,0-5 min late,0,0,277,192,3
2019-07-24 19:10:35-07:00,0.5,38,Outbound,14265,19.2,ontime or early,2,1,71,192,4
2019-07-24 19:07:15-07:00,-2.85,14,Inbound,17129,19.1,0-5 min late,0,0,438,191,3
2019-07-24 19:11:15-07:00,1.1,14,Outbound,15626,19.2,ontime or early,0,1,288,192,4
2019-07-24 19:12:28-07:00,2.316666666666667,38,Inbound,14260,19.2,ontime or early,2,0,66,192,4
2019-07-24 19:22:17-07:00,12.083333333333334,7,Outbound,15298,19.4,ontime or early,3,1,190,194,4
2019-07-24 19:10:51-07:00,0.6166666666666667,14,Outbound,15538,19.2,ontime or early,0,1,220,192,4
2019-07-24 19:06:56-07:00,-3.3666666666666667,N,Inbound,15214,19.1,0-5 min late,5,0,175,191,3
2019-07-24 19:11:38-07:00,1.3166666666666667,M,Outbound,16173,19.2,ontime or early,4,1,369,192,4
2019-07-24 19:11:18-07:00,0.95,14,Inbound,15583,19.2,ontime or early,0,0,253,192,4
2019-07-24 19:10:05-07:00,-0.26666666666666666,7,Inbound,15311,19.2,0-5 min late,3,0,202,192,3
2019-07-24 19:13:44-07:00,3.283333333333333,N,Outbound,15207,19.2,ontime or early,5,1,168,192,4
2019-07-24 19:05:52-07:00,-4.65,M,Outbound,16175,19.1,0-5 min late,4,1,371,191,3
2019-07-24 19:17:00-07:00,6.45,N,Inbound,15239,19.3,ontime or early,5,0,185,193,4
2019-07-24 19:08:30-07:00,-2.066666666666667,38,Outbound,14766,19.1,0-5 min late,2,1,125,191,3
2019-07-24 19:09:51-07:00,-0.7666666666666667,N,Inbound,15197,19.2,0-5 min late,5,0,158,192,3
2019-07-24 19:13:00-07:00,2.35,2,Outbound,16613,19.2,ontime or early,1,1,420,192,4
2019-07-24 19:07:26-07:00,-3.2666666666666666,38,Inbound,14288,19.1,0-5 min late,2,0,90,191,3
2019-07-24 19:10:20-07:00,-0.4,N,Outbound,15211,19.2,0-5 min late,5,1,172,192,3
2019-07-24 19:08:00-07:00,-2.816666666666667,M,Outbound,17217,19.1,0-5 min late,4,1,441,191,3
2019-07-24 19:11:56-07:00,1.0666666666666667,38,Inbound,17301,19.2,ontime or early,2,0,446,192,4
2019-07-24 19:06:39-07:00,-4.316666666666666,N,Outbound,15215,19.1,0-5 min late,5,1,176,191,3
2019-07-24 19:08:16-07:00,-2.7333333333333334,M,Inbound,16172,19.1,0-5 min late,4,0,368,191,3
2019-07-24 19:06:00-07:00,-5.1,2,Outbound,16606,19.1,5-10 min late,1,1,413,191,2
2019-07-24 19:11:00-07:00,-0.2833333333333333,7,Inbound,17186,19.2,0-5 min late,3,0,440,192,3
2019-07-24 19:11:20-07:00,-0.08333333333333333,2,Inbound,16605,19.2,0-5 min late,1,0,412,192,3
2019-07-24 19:09:10-07:00,-2.5833333333333335,M,Inbound,13385,19.2,0-5 min late,4,0,5,192,3
2019-07-24 19:12:20-07:00,-0.016666666666666666,2,Inbound,16586,19.2,0-5 min late,1,0,393,192,3
2019-07-24 19:10:39-07:00,-2.783333333333333,M,Inbound,13361,19.2,0-5 min late,4,0,3,192,3
2019-07-24 19:13:41-07:00,-0.06666666666666667,2,Inbound,16590,19.2,0-5 min late,1,0,397,192,3
2019-07-24 19:18:56-07:00,-1.1166666666666667,N,Inbound,15214,19.3,0-5 min late,5,0,175,193,3
2019-07-24 19:19:08-07:00,-0.9333333333333333,2,Outbound,16596,19.3,0-5 min late,1,1,403,193,3
2019-07-24 19:22:56-07:00,2.85,7,Outbound,15680,19.4,ontime or early,3,1,309,194,4
2019-07-24 19:18:06-07:00,-2.0,7,Outbound,14955,19.3,0-5 min late,3,1,140,193,3
2019-07-24 19:14:08-07:00,-6.0,N,Outbound,15193,19.2,5-10 min late,5,1,154,192,2
2019-07-24 19:22:06-07:00,1.9333333333333333,14,Inbound,15624,19.4,ontime or early,0,0,286,194,4
2019-07-24 19:21:07-07:00,0.95,7,Inbound,14963,19.4,ontime or early,3,0,146,194,4
2019-07-24 19:23:07-07:00,2.933333333333333,7,Inbound,13427,19.4,ontime or early,3,0,10,194,4
2019-07-24 19:26:17-07:00,6.066666666666666,38,Outbound,17854,19.4,ontime or early,2,1,453,194,4
2019-07-24 19:22:05-07:00,1.8333333333333333,38,Inbound,13089,19.4,ontime or early,2,0,0,194,4
2019-07-24 19:18:15-07:00,-2.033333333333333,M,Inbound,16224,19.3,0-5 min late,4,0,375,193,3
2019-07-24 19:20:00-07:00,-0.3,14,Inbound,15571,19.3,0-5 min late,0,0,243,193,3
2019-07-24 19:18:25-07:00,-1.8833333333333333,7,Inbound,15641,19.3,0-5 min late,3,0,293,193,3
2019-07-24 19:22:38-07:00,2.3,14,Outbound,15578,19.4,ontime or early,0,1,249,194,4
2019-07-24 19:18:42-07:00,-1.6333333333333333,N,Outbound,15121,19.3,0-5 min late,5,1,150,193,3
2019-07-24 19:18:42-07:00,-1.6333333333333333,N,Outbound,15121,19.3,0-5 min late,5,1,150,193,3
2019-07-24 19:22:34-07:00,2.183333333333333,14,Outbound,15607,19.4,ontime or early,0,1,274,194,4
2019-07-24 19:18:57-07:00,-1.45,2,Inbound,16018,19.3,0-5 min late,1,0,353,193,3
2019-07-24 19:21:00-07:00,0.5833333333333334,38,Outbound,15684,19.4,ontime or early,2,1,310,194,4
